repo,file,type,mech,strategy,count
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/ru/faker.ru.js,server,callback,others,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/ru/faker.ru.js,server,try-catch,noUsageOfErrorArg,4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/sk/faker.sk.js,server,callback,others,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/sk/faker.sk.js,server,try-catch,noUsageOfErrorArg,4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/sv/faker.sv.js,server,callback,others,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/sv/faker.sv.js,server,try-catch,noUsageOfErrorArg,4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/tr/faker.tr.js,server,callback,others,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/tr/faker.tr.js,server,try-catch,noUsageOfErrorArg,4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/uk/faker.uk.js,server,callback,others,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/uk/faker.uk.js,server,try-catch,noUsageOfErrorArg,4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/vi/faker.vi.js,server,callback,others,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/vi/faker.vi.js,server,try-catch,noUsageOfErrorArg,4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/zh_CN/faker.zh_CN.js,server,callback,others,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/zh_CN/faker.zh_CN.js,server,try-catch,noUsageOfErrorArg,4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/zh_TW/faker.zh_TW.js,server,callback,others,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/examples/browser/locales/zh_TW/faker.zh_TW.js,server,try-catch,noUsageOfErrorArg,4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/lib/fake.js,server,try-catch,noUsageOfErrorArg,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/chai.js,server,callback,others,4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/chai.js,server,try-catch,"noUsageOfErrorArg,returnLiteral",3
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/chai.js,server,try-catch,others,3
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/sinon-1.5.2.js,server,callback,others,7
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/sinon-1.5.2.js,server,callback,rethrow,1
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/sinon-1.5.2.js,server,try-catch,empty,13
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/sinon-1.5.2.js,server,try-catch,"noUsageOfErrorArg,returnLiteral",6
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/sinon-1.5.2.js,server,try-catch,others,9
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/sinon-1.5.2.js,server,try-catch,reassigningError,14
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/sinon-1.5.2.js,server,try-catch,"reassigningError,rethrow",4
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/sinon-1.5.2.js,server,try-catch,rethrow,5
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/walk_dir.js,server,callback,noUsageOfErrorArg,1
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/support/walk_dir.js,server,callback,others,2
Faker.js.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Faker.js/test/unique.unit.js,server,try-catch,others,6
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/adapters/scheduling/SchedulingDefault.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/adapters/scheduling/utils.js,server,try-catch,others,3
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/adapters/storage/LocalFileStorage.js,server,callback,others,3
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/adapters/storage/LocalFileStorage.js,server,promise,"noUsageOfErrorArg,returnLiteral",1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/adapters/storage/LocalFileStorage.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/adapters/storage/index.js,server,try-catch,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/authentication.js,server,callback,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/authentication.js,server,promise,noUsageOfErrorArg,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/authentication.js,server,promise,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/db.js,server,promise,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/index.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/invites.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/mail.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/notifications.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/oembed.js,server,promise,noUsageOfErrorArg,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/oembed.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/redirects.js,server,promise,rethrow,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/redirects.js,server,try-catch,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/roles.js,server,promise,noUsageOfErrorArg,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/settings.js,server,promise,noUsageOfErrorArg,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/settings.js,server,promise,rethrow,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/settings.js,server,try-catch,rethrow,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/subscribers.js,server,promise,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/themes.js,server,promise,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/users.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/users.js,server,promise,others,4
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/utils.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/api/webhooks.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/apps/amp/lib/helpers/amp_content.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/apps/private-blogging/lib/middleware.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/apps/subscribers/lib/router.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/apps/subscribers/lib/router.js,server,promise,noUsageOfErrorArg,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/db/connection.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/db/migrator.js,server,promise,reassigningError,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/db/migrator.js,server,promise,rethrow,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/exporter/index.js,server,promise,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/importer/handlers/json.js,server,try-catch,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/importer/importers/data/base.js,server,callback,reassigningError,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/importer/importers/data/base.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/importer/importers/data/clients.js,server,promise,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/importer/importers/data/index.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/importer/importers/data/posts.js,server,try-catch,noUsageOfErrorArg,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/importer/importers/data/settings.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/importer/importers/data/tags.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/importer/index.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/meta/index.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/migrations/versions/2.0/2-update-posts.js,server,try-catch,noUsageOfErrorArg,3
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/data/migrations/versions/2.0/4-permalink-setting.js,server,promise,noUsageOfErrorArg,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/ghost-server.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/ghost-server.js,server,callback,reassigningError,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/ghost-server.js,server,event,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/ghost-server.js,server,try-catch,empty,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/helpers/get.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/helpers/ghost_head.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/helpers/navigation.js,server,callback,others,3
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/helpers/prev_next.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/helpers/register.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/index.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/common/errors.js,server,callback,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/common/i18n.js,server,try-catch,others,3
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/common/i18n.js,server,try-catch,rethrow,4
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/fs/package-json/parse.js,server,promise,noUsageOfErrorArg,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/fs/package-json/parse.js,server,try-catch,"noUsageOfErrorArg,reassigningError",2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/fs/package-json/read.js,server,promise,noUsageOfErrorArg,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/fs/package-json/read.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/fs/read-csv.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/fs/read-csv.js,server,event,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/fs/zip-folder.js,server,event,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/image/blog-icon.js,server,callback,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/image/blog-icon.js,server,try-catch,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/image/cached-image-size-from-url.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/image/gravatar.js,server,promise,noUsageOfErrorArg,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/image/image-size.js,server,callback,others,4
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/image/image-size.js,server,promise,others,2
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/lib/image/image-size.js,server,try-catch,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/models/base/listeners.js,server,promise,others,4
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/models/plugins/filter.js,server,try-catch,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/models/plugins/pagination.js,server,promise,rethrow,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/models/relations/authors.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/models/subscriber.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/models/user.js,server,promise,rethrow,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/models/webhook.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/services/apps/dependencies.js,server,callback,others,3
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/services/apps/index.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/services/apps/loader.js,server,promise,others,1
Ghost.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/Ghost/core/server/services/apps/permissions.js,server,callback,others,1
